Date,Sample ID,Sample Type,Sample Name,Cultivator Batch ID,Client/Company,Cultivar Name/Lineage,Norbaeocystin (Wt %),Norbaeocystin (mg/g),5-hydroxytryptophan (Wt %),5-hydroxytryptophan (mg/g),Baeocystin (Wt %),Baeocystin (mg/g),Aeruganascin (Wt %),Aeruganascin (mg/g),Serotonin (Wt %),Serotonin (mg/g),Psilocybin (Wt %),Psilocybin (mg/g),Adenosine (Wt %),Adenosine (mg/g),Bufotenin (Wt %),Bufotenin (mg/g),Norpsilocin (Wt %),Norpsilocin (mg/g),Tryptophan (Wt %),Tryptophan (mg/g),4-hydroxytryptamine (Wt %),4-hydroxytryptamine (mg/g),Psilocin (Wt %),Psilocin (mg/g),4-hydroxy TMT (Wt %),4-hydroxy TMT (mg/g),Tryptamine (Wt %),Tryptamine (mg/g),N NMT (Wt %),N NMT (mg/g),N-N DMT (Wt %),N-N DMT (mg/g),4-acetoxy DMT (Wt %),4-acetoxy DMT (mg/g),5-methoxy NMT (Wt %),5-methoxy NMT (mg/g),5-methoxy DMT (Wt %),5-methoxy DMT (mg/g),Total Hydroxy Tryptamines (mg/g),Total Phosphate Tryptamines (mg/g),Total Tryptamines+Nucleosides (Wt %),Total All Actives (mg/g),Mass (g),Extraction  Volume (mL),Dilution Factor,Liquid Density (g/mL),Number of Servings,Mass of Edible Serving (g),Mass of Edible Package (g),Batch ID,Raw Norbaeocystin (ug/mL),Raw 5-hydroxytryptamine (ug/mL),Raw Baeocystin (ug/mL),Raw Aeruginascin (ug/mL),Raw Serotonin (ug/mL),Raw Psilocybin (ug/mL),Raw Adenosine (ug/mL),Raw 4-hydroxytryptamine (ug/mL),Raw Tryptophan (ug/mL),Raw Bufotenin (ug/mL),Raw Cordycepin (ug/mL),Raw Norpsilocin (ug/mL),Raw Psilocin (ug/mL),Raw Tryptamine (ug/mL),Raw Trimethyltryptamine (ug/mL),Raw Mescaline (ug/mL),Raw 4-Hydroxy MET (ug/mL),Raw N-NMT (ug/mL),Raw N-N-DMT (ug/mL),Raw 5-Methoxy NMT (ug/mL),Raw 5-Methoxy DMT (ug/mL),Raw 4-acetoxy DMT (ug/mL),Sample Prep Notes,LCMS vs. HPLC,Norbaeocystin (mg/mL),5-hydroxytryptophan (mg/mL),Baeocystin (mg/mL),Aeruganascin (mg/mL),Serotonin (mg/mL),Psilocybin (mg/mL),Adenosine (mg/mL),Bufotenin (mg/mL),Tryptophan (mg/mL),4-hydroxytryptamine (mg/mL),Norpsilocin (mg/mL),Psilocin (mg/mL),4-hydroxy TMT (mg/mL),Tryptamine (mg/mL),N NMT (mg/mL),N-N DMT (mg/mL),5-methoxy DMT (mg/mL),4-acetoxy DMT (mg/mL),Total Tryptamines+Nucleosides(mg/mL),Total All Analytes (mg/mL),,Norbaeocystin (mg/sample),5-hydroxytryptophan (mg/sample),Baeocystin (mg/sample),Aeruganascin (mg/sample),Serotonin (mg/sample),Psilocybin (mg/sample),Adenosine (mg/sample),Bufotenin (mg/sample),Tryptophan (mg/sample),4-hydroxytryptamine (mg/sample),Norpsilocin (mg/sample),Psilocin (mg/sample),4-hydroxy TMT (mg/sample),Tryptamine (mg/sample),N NMT (mg/sample),N-N DMT (mg/sample),5-methoxy DMT (mg/sample),4-acetoxy DMT (mg/sample),Total Tryptamines + Nucleosides (mg/serving),Total Tryptamines + Nucleosides (mg/package),Total Analytes (mg/serving),Total All Analytes (mg/package),PsilocinEQ (mg/serving),PsilocinEQ (mg/package)
9/2/2021,47,Fruit-QC,PEM Powder,,,Purple Mystic x PE6,0.001,0.006,,,0,0,,,,,0.007,0.0651,,,,,,,,,,,0.197,1.9721,,,,,,,,,,,,,,,1.97,0.07,0.2,2.04,0.535,10,10,,,,,,0.0329,,0,NT,,0.3484,NT,,NT,NT,NT,NT,10.5507,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/2/2021,48,Fruit-QC,PEM Powder,,,Purple Mystic x PE6,0.001,0.006,,,0,0.0006,,,,,0.007,0.0691,,,,,,,,,,,0.22,2.2038,,,,,,,,,,,,,,,2.2,0.08,0.23,2.28,0.533,10,10,,,,,,0.0329,,0.0033,NT,,0.3683,NT,,NT,NT,NT,NT,11.7462,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/2/2021,49,Fruit,Jack Frost,,,TAT Outcross,0,0.004,,,0.002,0.0158,,,,,0.033,0.3258,,,,,,,,,,,0.095,0.9538,,,,,,,,,,,,,,,0.95,0.35,0.13,1.3,1.038,10,10,,,,,,0.0395,,0.1645,NT,,3.3821,NT,,NT,NT,NT,NT,9.9005,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/2/2021,50,Fruit,Jack Frost,,,TAT Outcross,0.001,0.009,,,0.005,0.0481,,,,,0.116,1.1556,,,,,,,,,,,0.319,3.1897,,,,,,,,,,,,,,,3.19,1.21,0.44,4.4,0.508,10,10,,,,,,0.0463,,0.2445,NT,,5.8702,NT,,NT,NT,NT,NT,16.2039,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/2/2021,51,Fruit,PEM Powder ,,,Purple Mystic x PE6,0.001,0.007,,,0.004,0.0399,,,,,0.31,3.1019,,,,,,,,,,,0.07,0.6957,,,,,,,,,,,,,,,0.7,3.15,0.38,3.84,0.546,10,10,,,,,,0.0381,,0.2178,NT,,16.9363,NT,,NT,NT,NT,NT,3.7983,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/2/2021,52,Edible,Infinite Chocolate,,,PE. TW & AG,0,0.005,,,0,0,,,,,0.004,0.0356,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,0.04,0,0.04,0.532,10,10,,,,,,0.0242,,0,NT,,0.1894,NT,,NT,NT,NT,NT,0,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/2/2021,53,Edible,Crispy Chocolate ,,,Purple Mystic x PE6,0,0.005,,,0,0,,,,,0.018,0.1779,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,0.18,0.02,0.18,0.488,10,10,,,,,,0.0221,,0.0002,NT,,0.8682,NT,,NT,NT,NT,NT,0,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/2/2021,54,Edible,Infinate Chocolate,,,PE. TW & AG,0,0.002,,,0,0,,,,,0.002,0.0222,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,0.02,0,0.02,0.955,10,10,,,,,,0.0236,,0,NT,,0.2121,NT,,NT,NT,NT,NT,0,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/2/2021,55,Edible,Crispy Chocolate ,,,Purple Mystic x PE6,0,0.002,,,0,0.0005,,,,,0.012,0.1157,,,,,,,,,,,0,0.001,,,,,,,,,,,,,,,0,0.12,0.01,0.12,1.237,10,10,,,,,,0.025,,0.0058,NT,,1.4314,NT,,NT,NT,NT,NT,0.0125,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,56,Fruit-QC,T227-QC-Methanol Rep 1,,,Trinity Powder,0.001,0.012,,,0.008,0.0794,,,,,0.935,9.3541,,,,,,,,,,,0.061,0.6139,,,,,,,,,,,,,,,0.61,9.45,1.01,10.06,0.218,10,10,,,,,,0.0257,,0.1732,NT,,20.3919,NT,,NT,NT,NT,NT,1.3382,,,,,,,,,NT,Methanol solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,57,Fruit-QC,T227-QC-Methanol Rep 2,,,Trinity Powder,0.001,0.009,,,0.007,0.0684,,,,,0.793,7.9302,,,,,,,,,,,0.054,0.5407,,,,,,,,,,,,,,,0.54,8.01,0.85,8.55,0.256,10,10,,,,,,0.0226,,0.1751,NT,,20.3014,NT,,NT,NT,NT,NT,1.3843,,,,,,,,,NT,Methanol solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,58,Fruit-QC,T227-QC-Methanol Rep 3,,,Trinity Powder,0.001,0.009,,,0.007,0.0683,,,,,0.809,8.0858,,,,,,,,,,,0.054,0.5381,,,,,,,,,,,,,,,0.54,8.16,0.87,8.7,0.256,10,10,,,,,,0.024,,0.1749,NT,,20.6996,NT,,NT,NT,NT,NT,1.3775,,,,,,,,,NT,Methanol solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,59,Fruit-QC,T227-QC-Methanol Rep 4,,,Trinity Powder,0.001,0.009,,,0.006,0.0641,,,,,0.762,7.623,,,,,,,,,,,0.051,0.5133,,,,,,,,,,,,,,,0.51,7.7,0.82,8.21,0.254,10,10,,,,,,0.0227,,0.1629,NT,,19.3623,NT,,NT,NT,NT,NT,1.3037,,,,,,,,,NT,Methanol solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,60,Fruit-QC,T227-QC-Methanol Rep 5,,,Trinity Powder,0.001,0.01,,,0.007,0.0689,,,,,0.827,8.2741,,,,,,,,,,,0.057,0.5715,,,,,,,,,,,,,,,0.57,8.35,0.89,8.92,0.246,10,10,,,,,,0.0241,,0.1696,NT,,20.3544,NT,,NT,NT,NT,NT,1.4059,,,,,,,,,NT,Methanol solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,61,Fruit-QC,T227-QC-Acetone Rep 1,,,Trinity Powder,0,0,,,0,0.0011,,,,,0.007,0.074,,,,,,,,,,,0.002,0.0196,,,,,,,,,,,,,,,0.02,0.08,0.01,0.09,0.263,10,10,,,,,,0,,0.0029,NT,,0.1947,NT,,NT,NT,NT,NT,0.0515,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,62,Fruit-QC,T227-QC-Acetone Rep 2,,,Trinity Powder,0,0,,,0,0.0005,,,,,0.007,0.0743,,,,,,,,,,,0.002,0.0189,,,,,,,,,,,,,,,0.02,0.07,0.01,0.09,0.257,10,10,,,,,,0,,0.0012,NT,,0.1909,NT,,NT,NT,NT,NT,0.0487,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,63,Fruit-QC,T227-QC-Acetone Rep 3,,,Trinity Powder,0,0,,,0,0.0017,,,,,0.008,0.076,,,,,,,,,,,0.002,0.0165,,,,,,,,,,,,,,,0.02,0.08,0.01,0.09,0.253,10,10,,,,,,0,,0.0044,NT,,0.1922,NT,,NT,NT,NT,NT,0.0418,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,64,Fruit-QC,T227-QC-Acetone Rep 4,,,Trinity Powder,0,0,,,0,0.0005,,,,,0.008,0.0806,,,,,,,,,,,0.005,0.0473,,,,,,,,,,,,,,,0.05,0.08,0.01,0.13,0.239,10,10,,,,,,0,,0.0013,NT,,0.1926,NT,,NT,NT,NT,NT,0.113,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,65,Fruit-QC,T227-QC-Acetone Rep 5,,,Trinity Powder,0.001,0.005,,,0,0.0024,,,,,0.008,0.0758,,,,,,,,,,,0.001,0.0113,,,,,,,,,,,,,,,0.01,0.08,0.01,0.1,0.255,10,10,,,,,,0.0139,,0.0062,NT,,0.1934,NT,,NT,NT,NT,NT,0.0289,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,66,Fruit-QC,T227-QC-Methanol/Water Rep 1,,,Trinity Powder,0.001,0.01,,,0.004,0.0445,,,,,0.407,4.0661,,,,,,,,,,,0.378,3.7828,,,,,,,,,,,,,,,3.78,4.12,0.79,7.9,0.228,10,10,,,,,,0.0233,,0.1014,NT,,9.2707,NT,,NT,NT,NT,NT,8.6247,,,,,,,,,NT,70% Methanol: 30% Water,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,67,Fruit-QC,T227-QC-Methanol/Water Rep 2,,,Trinity Powder,0.001,0.01,,,0.004,0.0423,,,,,0.412,4.1214,,,,,,,,,,,0.317,3.173,,,,,,,,,,,,,,,3.17,4.17,0.73,7.35,0.236,10,10,,,,,,0.0242,,0.0998,NT,,9.7265,NT,,NT,NT,NT,NT,7.4882,,,,,,,,,NT,70% Methanol: 30% Water,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,68,Fruit-QC,T227-QC-Methanol/Water Rep 3,,,Trinity Powder,0.001,0.008,,,0.002,0.0247,,,,,0.205,2.0488,,,,,,,,,,,0.365,3.6533,,,,,,,,,,,,,,,3.65,2.08,0.57,5.73,0.257,10,10,,,,,,0.0202,,0.0635,NT,,5.2655,NT,,NT,NT,NT,NT,9.3891,,,,,,,,,NT,70% Methanol: 30% Water,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,69,Fruit-QC,T227-QC-Methanol/Water Rep 4,,,Trinity Powder,0.001,0.007,,,0.001,0.0145,,,,,0.092,0.9223,,,,,,,,,,,0.418,4.1783,,,,,,,,,,,,,,,4.18,0.94,0.51,5.12,0.239,10,10,,,,,,0.0179,,0.0346,NT,,2.2042,NT,,NT,NT,NT,NT,9.9861,,,,,,,,,NT,70% Methanol: 30% Water,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,70,Fruit-QC,T227-QC-Methanol/Water Rep 5,,,Trinity Powder,0.001,0.008,,,0.003,0.0269,,,,,0.252,2.5241,,,,,,,,,,,0.319,3.1867,,,,,,,,,,,,,,,3.19,2.56,0.57,5.75,0.259,10,10,,,,,,0.0213,,0.0698,NT,,6.5374,NT,,NT,NT,NT,NT,8.2535,,,,,,,,,NT,70% Methanol: 30% Water,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,71,Edible,Chris Powder,,,Trinity Powder,0.001,0.007,,,0.004,0.0415,,,,,1.093,10.9258,,,,,,,,,,,0,0,,,,,,,,,,,,,,,0,10.97,1.1,10.97,0.25,10,10,,,,,,0.0168,,0.1037,NT,,27.3146,NT,,NT,NT,NT,NT,0,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,72,Concentrate,T227-QC-MeOH Only,,,Trinity Powder,0.001,0.005,,,0.008,0.0771,,,,,0.627,6.2703,,,,,,,,,,,0.047,0.4732,,,,,,,,,,,,,,,0.47,6.35,0.68,6.83,5.054,45,10,,,,,,0.0616,,0.8655,NT,,70.4226,NT,,NT,NT,NT,NT,5.3142,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,73,Concentrate,T227-QC-MeOH + 0.1% Citric ,,,Trinity Powder,0,0.004,,,0.005,0.0496,,,,,0.492,4.9157,,,,,,,,,,,0.033,0.3315,,,,,,,,,,,,,,,0.33,4.97,0.53,5.3,5.043,45,10,,,,,,0.0444,,0.5558,NT,,55.0891,NT,,NT,NT,NT,NT,3.7155,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,74,Concentrate,T227-QC-MeOH + 0.3% Citric  ,,,Trinity Powder,0,0.003,,,0.004,0.0417,,,,,0.434,4.3444,,,,,,,,,,,0.028,0.2844,,,,,,,,,,,,,,,0.28,4.39,0.47,4.67,5.005,45,10,,,,,,0.0389,,0.4637,NT,,48.3193,NT,,NT,NT,NT,NT,3.1631,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,75,Concentrate,T227-QC-MeOH + 0.5% Citric ,,,Trinity Powder,0,0.004,,,0.005,0.0511,,,,,0.479,4.7924,,,,,,,,,,,0.031,0.3081,,,,,,,,,,,,,,,0.31,4.85,0.52,5.16,5.059,45,10,,,,,,0.0475,,0.5746,NT,,53.8768,NT,,NT,NT,NT,NT,3.4633,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,76,Concentrate,T227-QC-MeOH + 0.1% Acetic ,,,Trinity Powder,0,0.004,,,0.004,0.0445,,,,,0.435,4.3523,,,,,,,,,,,0.029,0.2859,,,,,,,,,,,,,,,0.29,4.4,0.47,4.69,5.005,45,10,,,,,,0.0424,,0.4954,NT,,48.4069,NT,,NT,NT,NT,NT,3.1801,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,77,Concentrate,T227-QC-MeOH + 0.2% Acetic ,,,Trinity Powder,0,0.003,,,0.004,0.0403,,,,,0.403,4.0346,,,,,,,,,,,0.027,0.2659,,,,,,,,,,,,,,,0.27,4.08,0.43,4.34,5.008,45,10,,,,,,0.0369,,0.4483,NT,,44.9002,NT,,NT,NT,NT,NT,2.9587,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/6/2021,78,Concentrate,T227-QC-MeOH + 0.3% Acetic ,,,Trinity Powder,0,0.005,,,0.006,0.0609,,,,,0.532,5.3182,,,,,,,,,,,0.036,0.3582,,,,,,,,,,,,,,,0.36,5.38,0.57,5.74,5.005,45,10,,,,,,0.0548,,0.6777,NT,,59.1497,NT,,NT,NT,NT,NT,3.9843,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,79,Fruit-QC,T227-QC-ACN Rep 1,,,Trinity Powder,0,0,,,0,0,,,,,0.032,0.3245,,,,,,,,,,,0.011,0.1055,,,,,,,,,,,,,,,0.11,0.32,0.04,0.43,0.227,45,10,,,,,,0,,0,NT,,0.1637,NT,,NT,NT,NT,NT,0.0532,,,,,,,,,NT,Acetonotrile solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,80,Fruit-QC,T227-QC-ACN Rep 2,,,Trinity Powder,0,0,,,0,0,,,,,0.007,0.0656,,,,,,,,,,,0.003,0.0275,,,,,,,,,,,,,,,0.03,0.07,0.01,0.09,0.244,10,10,,,,,,0,,0,NT,,0.1601,NT,,NT,NT,NT,NT,0.0672,,,,,,,,,NT,Acetonotrile solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,81,Fruit-QC,T227-QC-ACN Rep 3,,,Trinity Powder,0,0,,,0,0,,,,,0.006,0.0642,,,,,,,,,,,0.001,0.0124,,,,,,,,,,,,,,,0.01,0.06,0.01,0.08,0.248,10,10,,,,,,0,,0,NT,,0.1592,NT,,NT,NT,NT,NT,0.0307,,,,,,,,,NT,Acetonotrile solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,82,Fruit-QC,T227-QC-ACN Rep 4,,,Trinity Powder,0,0,,,0,0,,,,,0.007,0.0691,,,,,,,,,,,0.003,0.0324,,,,,,,,,,,,,,,0.03,0.07,0.01,0.1,0.232,10,10,,,,,,0,,0,NT,,0.1604,NT,,NT,NT,NT,NT,0.0751,,,,,,,,,NT,Acetonotrile solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,83,Fruit-QC,T227-QC-ACN Rep 5,,,Trinity Powder,0,0,,,0,0,,,,,0.007,0.0713,,,,,,,,,,,0.002,0.0209,,,,,,,,,,,,,,,0.02,0.07,0.01,0.09,0.226,10,10,,,,,,0,,0,NT,,0.1612,NT,,NT,NT,NT,NT,0.0472,,,,,,,,,NT,Acetonotrile solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,84,Fruit-QC,T227-QC-MeOH Rep 1 ,,,Trinity Powder,0.001,0.008,,,0.007,0.069,,,,,0.825,8.2531,,,,,,,,,,,0.063,0.6251,,,,,,,,,,,,,,,0.63,8.33,0.9,8.96,0.236,10,10,,,,,,0.02,,0.1628,NT,,19.4772,NT,,NT,NT,NT,NT,1.4752,,,,,,,,,NT,Methanol solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,85,Fruit-QC,T227-QC-MeOH Rep 2,,,Trinity Powder,0.001,0.007,,,0.007,0.0693,,,,,0.777,7.7691,,,,,,,,,,,0.062,0.6247,,,,,,,,,,,,,,,0.62,7.85,0.85,8.47,0.244,10,10,,,,,,0.0175,,0.169,NT,,18.9567,NT,,NT,NT,NT,NT,1.5242,,,,,,,,,NT,Methanol solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,86,Fruit-QC,T227-QC-MeOH Rep 3,,,Trinity Powder,0.001,0.007,,,0.006,0.0598,,,,,0.658,6.582,,,,,,,,,,,0.055,0.5463,,,,,,,,,,,,,,,0.55,6.65,0.72,7.2,0.227,10,10,,,,,,0.0158,,0.1357,NT,,14.9412,NT,,NT,NT,NT,NT,1.2401,,,,,,,,,NT,Methanol solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,87,Fruit-QC,T227-QC-MeOH Rep 4,,,Trinity Powder,0.001,0.006,,,0.005,0.0527,,,,,0.634,6.3381,,,,,,,,,,,0.053,0.5276,,,,,,,,,,,,,,,0.53,6.4,0.69,6.92,0.227,10,10,,,,,,0.0139,,0.1196,NT,,14.3876,NT,,NT,NT,NT,NT,1.1976,,,,,,,,,NT,Methanol solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,88,Fruit-QC,T227-QC-MeOH Rep 5,,,Trinity Powder,0,0.005,,,0.005,0.0454,,,,,0.496,4.9551,,,,,,,,,,,0.043,0.4284,,,,,,,,,,,,,,,0.43,5,0.54,5.43,0.299,10,10,,,,,,0.0135,,0.1356,NT,,14.8157,NT,,NT,NT,NT,NT,1.281,,,,,,,,,NT,Methanol solvent only,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,89,Fruit,Jack Frost ,,,,0.001,0.009,,,0.007,0.0702,,,,,0.097,0.9665,,,,,,,,,,,0.07,0.699,,,,,,,,,,,,,,,0.7,1.05,0.17,1.74,0.294,10,10,,,,,,0.0251,,0.2064,NT,,2.8414,NT,,NT,NT,NT,NT,2.0552,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,90,Fruit,PEM Skinny Cap & Stem ,,,,0,0.004,,,0.005,0.0533,,,,,0.381,3.8102,,,,,,,,,,,0.058,0.5831,,,,,,,,,,,,,,,0.58,3.87,0.45,4.45,0.227,10,10,,,,,,0.01,,0.1209,NT,,8.6492,NT,,NT,NT,NT,NT,1.3236,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
9/11/2021,91,Fruit,PEM Fat Cap & Stem ,,,,0.001,0.007,,,0.006,0.0606,,,,,0.296,2.9647,,,,,,,,,,,0.043,0.4328,,,,,,,,,,,,,,,0.43,3.03,0.35,3.46,0.221,10,10,,,,,,0.0146,,0.1339,NT,,6.5519,NT,,NT,NT,NT,NT,0.9564,,,,,,,,,NT,,LCMS,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0
